utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_load_actual_entsoe_transparency,BE_load_forecast_entsoe_transparency,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,HU_load_actual_entsoe_transparency,HU_load_forecast_entsoe_transparency,HU_wind_onshore_generation_actual,LU_load_actual_entsoe_transparency,LU_load_forecast_entsoe_transparency,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-02-04T11:00:00Z,2015-02-04T12:00:00+0100,9310,9126.01,58.29,131.91,192.55,12735.02,12694.34,70455.42,69281.43,5887.31,1448.37,64.92,1383.45,5905.91,5631.98,43.13,605,609,15001.48,15616.37,441,771.01,275.44,148.66
2015-02-04T23:00:00Z,2015-02-05T00:00:00+0100,6616.4,7074.99,49,0,463.1,11779.16,11327.79,53729.5,52484.45,0,1011.16,200.9,810.26,4754.82,4588.01,65.77,528,533,10221.49,11455.71,0,771.01,275.44,80.0678
2015-02-05T00:00:00Z,2015-02-05T01:00:00+0100,6141.6,6912.05,46,0,503.58,11312.16,10874.49,51262.08,49935.9,0,1241.92,273.96,967.96,4497.47,4430.62,65.1,504,498,9484.72,10823.37,0,771.01,275.44,73.3789
2015-02-05T11:00:00Z,2015-02-05T12:00:00+0100,8896.8,9067.11,55.46,101.51,106.03,12975.44,12687.74,69986.58,69257.26,5517.08,3607.96,257.27,3350.69,5752.56,5736.61,6.95,620,590,15102.3,17361.54,235,771.01,275.44,488.1
2015-02-05T23:00:00Z,2015-02-06T00:00:00+0100,7004.8,7094.08,38.83,0,521.26,11848.43,11524.26,53627.4,52360.33,0,10351.55,93.79,10257.76,4745.97,4597.67,126.2,510,526,10498.07,12287.47,0,771.01,275.44,1372.74
2015-02-06T00:00:00Z,2015-02-06T01:00:00+0100,6400.8,6889.75,38.2,0,475.54,11504.14,10982.73,51675.26,50322.81,0,9880.12,103.62,9776.5,4511.85,4348.37,130.82,478,499,9675.13,11782.55,0,771.01,275.44,1379.83
2015-02-06T11:00:00Z,2015-02-06T12:00:00+0100,8999.6,8881.95,50,106.81,847.2,12900.05,12776.1,69604.11,69033.21,8371.64,6672.17,4.34,6667.83,5839.42,5632.49,185.44,609,573,14919.62,17686.98,362,771.01,275.44,1070.6
2015-02-06T23:00:00Z,2015-02-07T00:00:00+0100,7155.2,7084.06,80.88,0,1131.13,11722.18,11505.11,53394.37,49816.06,0,4271.59,189.27,4082.32,4694.23,4579.3,123.19,524,532,10380.2,12919.98,0,771.01,275.44,423.47
2015-02-07T00:00:00Z,2015-02-07T01:00:00+0100,6740.8,6857.69,84.4,0,1152.77,11320.41,11018.81,51577.79,49449.72,0,3958.05,222.82,3735.23,4465.03,4337.4,125.95,500,500,9602.15,12224.45,0,771.01,275.44,357.98
2015-02-07T11:00:00Z,2015-02-07T12:00:00+0100,8306.8,8000.74,82.62,169.1,674.9,11621.09,11795.49,59013.35,57642.93,8970.61,8507.57,708.73,7798.84,5302.84,5212.38,91.67,504,503,13084.04,15069.85,475,771.01,275.44,227.5
2015-02-07T23:00:00Z,2015-02-08T00:00:00+0100,6671.6,6968.21,72,0,1333.7,10648.84,10801.66,47699.56,47806.43,0,22921.41,679.42,22241.99,4302.05,4167.83,144.59,481,506,9673.31,11838.92,0,771.01,275.44,2082.45
2015-02-08T00:00:00Z,2015-02-08T01:00:00+0100,6060.4,6791.64,52.84,0,1766.2,10193.55,10352.9,45179.85,45655.04,0,23610.02,716.98,22893.04,4130.41,4028.74,214.57,452,475,8990.22,11533.74,0,771.01,275.44,2121.23
2015-02-08T11:00:00Z,2015-02-08T12:00:00+0100,7780,7862,56.2,127.4,1745.14,11139.89,11298.45,54028.48,53496.28,9079.54,17150.3,627.83,16522.47,5138.04,5034.22,304.11,489,443,11457.76,14628.25,232,771.01,275.44,1700.23
2015-02-08T23:00:00Z,2015-02-09T00:00:00+0100,6862.8,6978.46,80.56,0,1272.19,10427.3,10233.9,49641.15,46305.39,0,15850.6,746.17,15104.43,4247.13,4122.11,269.22,487,487,9081.3,11628.02,0,771.01,275.44,1340.84
2015-02-09T00:00:00Z,2015-02-09T01:00:00+0100,6502,6789.08,73.26,0,1475.73,10220.47,9902.69,47133.67,44020.66,0,16963.64,740.81,16222.83,4131.25,4002.87,239.39,460,463,8484.38,11526.12,0,771.01,275.44,1412.39
2015-02-09T11:00:00Z,2015-02-09T12:00:00+0100,9646.8,8865.42,101.96,97.49,1447,12701.27,12489.87,71784.42,66324.88,2850.99,17615.3,711.72,16903.58,5883.13,5692.53,101.24,642,606,15066.8,18624.49,95,771.01,275.44,935.42
2015-02-09T23:00:00Z,2015-02-10T00:00:00+0100,7112.4,7191.45,36,0,1858.68,11250.36,11045.88,51910.82,51001.42,0,10427.94,672.31,9755.63,4719.98,4576.27,275.69,511,532,9842.86,11652.33,0,771.01,275.44,784.17
2015-02-10T00:00:00Z,2015-02-10T01:00:00+0100,6871.6,7026.99,36.55,0,1824.21,10827.92,10472.17,49419.22,49088.77,0,9592.53,680.23,8912.3,4488.18,4391,285.75,486,511,9110.26,11268.73,0,771.01,275.44,761.91
2015-02-10T11:00:00Z,2015-02-10T12:00:00+0100,9489.6,8984.62,49.81,113.37,1555.06,12901.51,12343.28,70377.32,70125.29,4361.3,7152.5,524.11,6628.39,5787.1,5641.98,207.19,623,611,15026,17237.19,84,771.01,275.44,152.92
2015-02-10T23:00:00Z,2015-02-11T00:00:00+0100,7041.2,7371.4,45,0,1200.91,11201.54,11100.31,51305.07,52057.86,0,2360.68,49.66,2311.02,4664.3,4622.27,176.47,503,547,10093.08,12080.18,0,771.01,275.44,104.34
2015-02-11T00:00:00Z,2015-02-11T01:00:00+0100,6798.4,7210.29,36.58,0,1148.13,10640.39,10649.72,48838.46,49422.24,0,2164.12,49.13,2114.99,4449.48,4439,160.27,482,500,9377.74,11403.97,0,771.01,275.44,118.1
2015-02-11T11:00:00Z,2015-02-11T12:00:00+0100,9815.2,9160.46,56.33,217.96,171.66,12748.99,12544.86,69842.7,69804.17,4377.62,558.55,34.48,524.07,5676.03,5619.98,27.44,617,624,15475.94,16749.31,111,771.01,275.44,82.29
2015-02-11T23:00:00Z,2015-02-12T00:00:00+0100,7034.4,7232.66,44,0,1.94,11466.83,11212.15,52166.35,51180.66,0,1450.38,9.42,1440.96,4660.68,4552.27,56.66,523,539,10184.82,11543.16,0,771.01,275.44,7.69
2015-02-12T00:00:00Z,2015-02-12T01:00:00+0100,6792.8,7053.18,40.81,0,1.59,11004.67,10791.41,49927.27,48417.8,0,1346.79,10.13,1336.66,4438.59,4369,56.66,495,497,9453.28,10899.77,0,771.01,275.44,6.96
2015-02-12T11:00:00Z,2015-02-12T12:00:00+0100,9250.8,9043.94,52,170.5,806.97,12626.28,12519.82,69790.41,67328.12,7119.95,495.04,6.06,488.98,5601.16,5519.98,34.4,636,616,15367.3,17130.42,370,771.01,275.44,49.08
2015-02-12T23:00:00Z,2015-02-13T00:00:00+0100,7108.8,7218.87,45.71,0,899.01,11263.73,11379.72,52480.19,50951.79,0,2118.05,148.61,1969.44,4682.07,4580.56,96.02,521,532,10244.2,12077.21,0,771.01,275.44,253.77
2015-02-13T00:00:00Z,2015-02-13T01:00:00+0100,6767.2,7001.53,45.04,0,870.53,10923.87,10929.71,50169.93,49297.86,0,2360.55,182.33,2178.22,4474.37,4337.87,89.12,487,505,9437.87,11492.68,0,771.01,275.44,324.84
2015-02-13T11:00:00Z,2015-02-13T12:00:00+0100,8989.2,8782.47,48.58,212.54,746.72,12328.99,12450.5,67668.9,69089.73,11009.15,2437.94,337.6,2100.34,5586.19,5420.11,48.08,610,596,14356.76,17116.62,490,771.01,275.44,795.09
2015-02-13T23:00:00Z,2015-02-14T00:00:00+0100,6896,7025.27,39.5,0,1045.76,10754.96,10922.96,50986.72,51119.53,0,6683.58,436.18,6247.4,4681.31,4461.3,89.41,488,528,9654.96,12769.22,0,771.01,275.44,1499.71
2015-02-14T00:00:00Z,2015-02-14T01:00:00+0100,6580,6796.92,37.8,0,1133.31,10190.19,10486.74,48291.1,48695.42,0,6338.95,397.95,5941,4461.41,4262.4,77.27,466,505,8937.33,12144.36,0,771.01,275.44,1377.49
2015-02-14T11:00:00Z,2015-02-14T12:00:00+0100,8150.4,7820.62,34.76,251.91,895.2,11203.83,11114.22,56882.85,58353.96,11484.81,2064.53,318.69,1745.84,5200.48,5106.38,57.05,502,473,12239.78,15294.22,165,771.01,275.44,354.82
2015-02-14T23:00:00Z,2015-02-15T00:00:00+0100,6615.2,6623.29,44.31,0,859.86,10119.08,9941.57,46061.63,48368.65,0,6603.67,729.42,5874.25,4236.23,4154.83,108.18,466,500,9072.17,11517.94,0,771.01,275.44,461.745
2015-02-15T00:00:00Z,2015-02-15T01:00:00+0100,6043.6,6447.59,38.25,0,829.7,9630.05,9481.56,43684.27,45469.53,0,6845.28,707.08,6138.2,4094.38,3972.74,142.94,442,474,8447.69,11235.71,0,771.01,275.44,461.745
2015-02-15T11:00:00Z,2015-02-15T12:00:00+0100,7240.8,7453.24,32.02,254.96,845,10207.91,10661.11,52934.15,54300.75,10340.97,6719.7,736.27,5983.43,4901.84,4974.22,27.95,444,453,10490.07,12149.08,440,771.01,275.44,461.745
2015-02-15T23:00:00Z,2015-02-16T00:00:00+0100,6578.4,6652.02,40.09,0,380.12,10052.94,9986.59,46572.86,48275.08,0,10231.99,708.03,9523.96,4146.85,4144.11,15.94,473,502,9177.83,11372.29,0,771.01,275.44,461.745
2015-02-16T00:00:00Z,2015-02-16T01:00:00+0100,6315.2,6492.28,34,0,325.47,9765.44,9721.1,44478.52,45931.45,0,9918.04,665.78,9252.26,4048.19,4015.87,10.91,452,476,8644.31,11060.7,0,771.01,275.44,461.745
2015-02-16T11:00:00Z,2015-02-16T12:00:00+0100,8738.4,8536.49,39.71,286.85,79.64,12382.98,12339.54,67197.97,69878.78,9923.65,8630.27,567.75,8062.52,5540.52,5445.53,7.85,613,587,13899.9,18024.24,301,771.01,275.44,461.745
2015-02-16T23:00:00Z,2015-02-17T00:00:00+0100,6919.2,6988.76,41.53,0,916.42,11040.72,10764.99,52354.3,50764.73,0,5701.25,207.69,5493.56,4630.02,4550.27,135.2,509,536,9637.37,11929.87,0,771.01,275.44,270.88
2015-02-17T00:00:00Z,2015-02-17T01:00:00+0100,6627.2,6832.01,41.01,0,974.95,10441.32,10173.52,49931.24,48341.98,0,4986.96,167.4,4819.56,4421.31,4373,127.7,477,501,8997.73,11287.72,0,771.01,275.44,245.6
2015-02-17T11:00:00Z,2015-02-17T12:00:00+0100,8645.6,8947.35,54.6,279.33,766.89,12707.05,12248.53,69935.92,68889.57,7106.7,1463.75,101.03,1362.72,5711.88,5408.98,45.51,621,586,14461.72,17092.49,104.28,771.01,275.44,351.61
2015-02-17T23:00:00Z,2015-02-18T00:00:00+0100,6906.8,7302.72,45.9,0,256.92,11191.74,10847.34,51555.57,50795.32,0,2976.6,451.01,2525.59,4701.19,4551.9,19.15,495,531,10064.12,12168.68,0,771.01,275.44,141.24
2015-02-18T00:00:00Z,2015-02-18T01:00:00+0100,6629.6,7127.11,45.59,0,154.41,10851.73,10424.28,49167.46,49347.15,0,2813.92,480.92,2333,4490.85,4387.45,10.9,477,491,9397.41,11675.94,0,771.01,275.44,229.9
2015-02-18T11:00:00Z,2015-02-18T12:00:00+0100,9303.6,9142.62,51.83,227.09,16.59,12678.56,12487.63,69984.67,68215.23,6663.31,4034.66,675.19,3359.47,5636.54,5408.98,56.66,605,590,14417.15,17685.23,226.34,771.01,275.44,868.02
2015-02-18T23:00:00Z,2015-02-19T00:00:00+0100,7274,7241.16,38.9,0,47.87,11525.32,11206.64,52861.46,51760,0,9297.36,693.75,8603.61,4710.69,4579.17,14.28,511,525,9897.42,12355.77,0,771.01,275.44,1208.31
2015-02-19T00:00:00Z,2015-02-19T01:00:00+0100,7032,7058.17,37.27,0,29.88,10946.39,10759.42,50421.38,49410.32,0,9062.34,694.98,8367.36,4469.22,4439.39,11.77,482,495,9137.29,11723.42,0,771.01,275.44,1250.93
2015-02-19T11:00:00Z,2015-02-19T12:00:00+0100,8822.4,9018.19,34.9,279.68,19.16,12417.71,12451.75,69122.65,68979.81,9855,9716.83,738.41,8978.42,5662.79,5517.89,56.66,632,589,14013.38,17620.6,398.93,771.01,275.44,1620.98
2015-02-19T23:00:00Z,2015-02-20T00:00:00+0100,7233.2,7131.02,37.67,0,114.91,11027.08,11132.91,53898.95,52256.12,0,12548.92,802.78,11746.14,4676.78,4562.56,10.7,509,523,10154.77,12069.45,0,771.01,275.44,2089.67
2015-02-20T00:00:00Z,2015-02-20T01:00:00+0100,7003.2,6915.74,37.97,0,127.01,10608.08,10742.02,51564.66,50212.61,0,12477.31,801.75,11675.56,4466.25,4361.68,15.46,475,481,9401.51,11292.93,0,771.01,275.44,1896.75
2015-02-20T11:00:00Z,2015-02-20T12:00:00+0100,8418.8,8671.06,37.26,308.41,42.98,12757.19,12160.37,68949.19,69813.27,13675.79,18400.23,701.63,17698.6,5513.15,5523.49,0.16,594,576,15369.06,16424.39,50.88,771.01,275.44,809.5
2015-02-20T23:00:00Z,2015-02-21T00:00:00+0100,6958,6919.94,43.57,0,1333.89,10961.05,10637.27,50047.44,52381.64,0,12338.85,18.44,12320.41,4595.44,4588.3,192.25,473,507,9863,12372.74,0,771.01,275.44,243.89
2015-02-21T00:00:00Z,2015-02-21T01:00:00+0100,6684.8,6698.27,37.32,0,1443.34,10260.75,10099.25,47730.04,49860.55,0,12568.08,13.59,12554.49,4379.3,4376.4,214.17,449,502,9095,11999.64,0,771.01,275.44,252.69
2015-02-21T11:00:00Z,2015-02-21T12:00:00+0100,6986.8,7691.79,33.5,319.13,1260.86,11125.16,11029.77,59441.88,58500.61,8383.79,16146.55,189.61,15956.94,5155,5081.38,287.08,508,508,12483,15247.56,275.38,771.01,275.44,574.22
2015-02-21T23:00:00Z,2015-02-22T00:00:00+0100,5822.4,6537.54,41.86,0,1453.33,10578.01,10118.1,45813.12,45326.79,0,5245.24,286.56,4958.68,4114.5,4165.83,249.8,480,527,9525,11451.5,0,771.01,275.44,238.39
2015-02-22T00:00:00Z,2015-02-22T01:00:00+0100,5703.2,6351.35,33.97,0,1381.69,10186.88,9674.39,43195.57,42997.2,0,4676.55,285.32,4391.23,3995.65,3983.74,224.37,458,499,8933,11152.47,0,771.01,275.44,283.07
2015-02-22T11:00:00Z,2015-02-22T12:00:00+0100,7524.8,7541.95,41.18,166.54,67.4,10688.54,10606.44,53009.9,53668.67,8892.27,4116.59,488.2,3628.39,4986.58,4942.22,17.21,451,461,10799,12345.45,356.35,771.01,275.44,1077.98
2015-02-22T23:00:00Z,2015-02-23T00:00:00+0100,6653.2,6589.09,32.91,0,457.67,10002.62,10195.77,47549.5,47815.13,0,17675.34,680.83,16994.51,4098,4051.11,71.19,429,482,9374,11414,0,771.01,275.44,2581.03
2015-02-23T00:00:00Z,2015-02-23T01:00:00+0100,6247.2,6418,24.06,0,401.15,9632.06,9887.9,46450.12,45436.48,0,19656.12,665.89,18990.23,3983.27,3949.87,69.56,405,435,8859,11066.54,0,771.01,275.44,2597.43
2015-02-23T11:00:00Z,2015-02-23T12:00:00+0100,9004,8432.62,32.05,183.61,192.74,12033.59,12327.01,71472.11,67934.61,5010.39,14997.91,667.55,14330.36,5731.83,5552.53,1.17,621,574,14323,18041.23,360.14,771.01,275.44,1302.6
2015-02-23T23:00:00Z,2015-02-24T00:00:00+0100,6821.6,6841.89,38.19,0,81.84,10897.55,10809.2,51747.46,50389.5,0,11795.14,739.77,11055.37,4505.44,4482.27,5.01,480,513,9747,11726.19,0,771.01,275.44,2072.21
2015-02-24T00:00:00Z,2015-02-24T01:00:00+0100,6566.4,6684.43,40.38,0,53.27,10416.6,10226.09,49515.91,48178.12,0,12638.64,736.59,11902.05,4284.94,4311,1.61,462,503,9109,11129.48,0,771.01,275.44,2100.76
2015-02-24T11:00:00Z,2015-02-24T12:00:00+0100,9478.4,8822.22,34,159.18,95.49,12484.76,12408.77,70396.83,70138.63,8548.36,15934.15,754.53,15179.62,5637.59,5620.98,24.16,612,591,14544,16737.32,230.63,771.01,275.44,1811.46
2015-02-24T23:00:00Z,2015-02-25T00:00:00+0100,6896,7098.22,35.1,0,1642.23,10960.16,10863.9,51805.48,51450.86,0,9822.77,774.86,9047.91,4505.51,4367.27,226.82,489,552,10103,11948.26,0,771.01,275.44,1303.16
2015-02-25T00:00:00Z,2015-02-25T01:00:00+0100,6526.8,6917.23,35,0,1762.59,10417.68,10459.92,49452.28,48918.64,0,9100.32,710.34,8389.98,4323.13,4196,270.4,465,498,9403,11468.56,0,771.01,275.44,1233.51
2015-02-25T11:00:00Z,2015-02-25T12:00:00+0100,9505.2,8976.54,46.98,181.75,1586.56,12521.27,12314,68430.7,69559.86,11636.88,4412.77,350.99,4061.78,5667.93,5490.98,294.89,613,606,14680,16775.43,107.37,771.01,275.44,997.69
2015-02-25T23:00:00Z,2015-02-26T00:00:00+0100,6801.6,7079.8,47,0,1435.46,11101.99,11125.57,51331.87,51187.41,0,1737.29,12.25,1725.04,4564.64,4367.27,259.36,490,540,10028,11721.93,0,771.01,275.44,163.17
2015-02-26T00:00:00Z,2015-02-26T01:00:00+0100,6406.8,6902.14,44.42,0,1466.9,10511.51,10622.56,48835.26,49812.3,0,1759,35.39,1723.61,4368.42,4196,268.16,468,495,9299,11127.89,0,771.01,275.44,181.75
2015-02-26T11:00:00Z,2015-02-26T12:00:00+0100,9484.4,8934.06,43.55,266.76,1045.98,12289.89,12212.87,68309.61,69595.57,17556.79,6098.99,509.65,5589.34,5740.47,5520.98,147.74,611,584,14835,16497.59,170.89,771.01,275.44,1651.73
2015-02-26T23:00:00Z,2015-02-27T00:00:00+0100,7252.8,7015.84,34.83,0,92.54,10951.86,10764.74,53786.64,50122.47,0,10827.05,321.09,10505.96,4585.18,4366.56,7.33,485,524,10154,11414.09,0,771.01,275.44,1426.84
2015-02-27T00:00:00Z,2015-02-27T01:00:00+0100,6956.8,6800.07,29.99,0,35.82,10133.56,10235.27,51695.81,47839.41,0,9895.8,384.4,9511.4,4338.77,4189.68,2.46,461,484,9380,10768.91,0,771.01,275.44,1185.36
2015-02-27T11:00:00Z,2015-02-27T12:00:00+0100,8836.4,8665.1,48,348.17,600.9,12043.52,12244.16,68545.86,68163.84,10666.72,4156.49,233.3,3923.19,5602.4,5571.49,25.77,592,586,14049,16455.14,365.31,771.01,275.44,642.68
2015-02-27T23:00:00Z,2015-02-28T00:00:00+0100,6876,6822.61,47.56,0,53.66,10940.89,10627.99,52891.46,50386.19,0,4467.34,147.54,4319.8,4474.73,4365.3,2,532.56,524,9798,12091.99,0,771.01,275.44,540.03
2015-02-28T00:00:00Z,2015-02-28T01:00:00+0100,6524,6586.14,44,0,52.9,10408.78,9991.49,51034.6,51520.32,0,4374.47,203.88,4170.59,4290.14,4208.4,7.62,518.53,502,9061,11757.95,0,771.01,275.44,745.59
2015-02-28T11:00:00Z,2015-02-28T12:00:00+0100,8371.2,7779.1,34.42,231.29,598.43,11014.63,11082.87,58959.03,60683.97,0,7842.89,787.66,7055.23,5157.84,5014.38,92.95,435.79,464,11657,14919.15,450.2,771.01,275.44,1874.37
2015-02-28T23:00:00Z,2015-03-01T00:00:00+0100,6356.8,6448.99,36.1,0,25.08,10041.63,10266.51,50293.14,46337.01,0,18691.01,818.31,17872.7,4081,3965.83,56.66,471.23,479,9084,11130.77,0,771.01,275.44,2550.87
2015-03-01T00:00:00Z,2015-03-01T01:00:00+0100,6138.8,6272.78,31.71,0,17.08,9466.48,9859.65,47250.34,44094.46,0,19479.2,817.58,18661.62,3911.13,3788.74,56.66,444.06,452,8427,10929.08,0,771.01,275.44,2507.73
2015-03-01T11:00:00Z,2015-03-01T12:00:00+0100,7029.2,7355.77,22.52,207.29,485.85,10433.04,10299.76,57036.39,55424.42,5937.8,21574.72,811.84,20762.88,4897.84,4784.22,98.44,414.97,378,10330,12231.24,310.4,771.01,275.44,2551.07
2015-03-01T23:00:00Z,2015-03-02T00:00:00+0100,6258,6435.25,27.77,0,194.18,9698.83,9580.61,49184.7,48235.3,0,13450.38,767,12683.38,4048.84,3937.11,33.49,414,470,8863,9807.89,0,771.01,275.44,2147.17
2015-03-02T00:00:00Z,2015-03-02T01:00:00+0100,6170.8,6303.39,26.45,0,212.39,9289.8,9257.19,47450.26,46233.24,0,15026.17,696.56,14329.61,3952.67,3796.87,37.58,368,443,8341,9501.92,0,771.01,275.44,2428.7
2015-03-02T11:00:00Z,2015-03-02T12:00:00+0100,9189.2,8444.39,35.92,189.83,685.86,12097.99,11868.9,69352.13,70784.59,10666.85,24268.25,786.8,23481.45,5532.57,5481.53,168.16,536,573,13799,15655.32,363.92,771.01,275.44,2273.28
2015-03-02T23:00:00Z,2015-03-03T00:00:00+0100,6369.2,6743.86,31.77,0,1053.79,11037.1,10664.61,54957.2,50573.72,0,22092.3,782.78,21309.52,4478.24,4363.27,13.01,471,512,9662,10939.44,0,771.01,275.44,1922.71
2015-03-03T00:00:00Z,2015-03-03T01:00:00+0100,5795.2,6587.37,25,0,1554.97,10416.47,10122.58,52923.93,47901.25,0,23355.16,785.8,22569.36,4269.09,4208,36.38,456,477,8893,10508.29,0,771.01,275.44,1793.84
2015-03-03T11:00:00Z,2015-03-03T12:00:00+0100,8606.4,8724.22,24.99,282.67,1495.69,12472.32,12327.32,70018.66,70517.25,16017.18,20211.01,728.14,19482.87,5462.93,5351.98,226.34,558,560,14926,16103.26,217.67,771.01,275.44,1687.68
2015-03-03T23:00:00Z,2015-03-04T00:00:00+0100,6630.8,6907.83,34,0,790.13,11106.79,10832.4,53658.55,52170.81,0,15597.52,719.34,14878.18,4551.79,4364.27,165.27,476,513,9971,11536.37,0,771.01,275.44,1350.35
2015-03-04T00:00:00Z,2015-03-04T01:00:00+0100,6354.4,6732.42,29.15,0,675.29,10527.13,10326.9,52033.8,49971.45,0,14455.28,641.8,13813.48,4338.45,4221,196.85,458,485,9243,10977.04,0,771.01,275.44,1489.43
2015-03-04T11:00:00Z,2015-03-04T12:00:00+0100,9408.4,8848.21,30,211.74,918.33,12315.75,12262.95,70234.05,69581.98,10765.95,18097.57,809.28,17288.29,5488.68,5361.98,152.42,593,585,14607,16328.99,354.4,771.01,275.44,2193.46
2015-03-04T23:00:00Z,2015-03-05T00:00:00+0100,7152,6979.97,31.94,0,493.84,11255.09,11068.3,54760.57,50250.02,0,13602.64,714.38,12888.26,4571.79,4363.62,73.45,487,520,9939,11492.76,0,771.01,275.44,698.57
2015-03-05T00:00:00Z,2015-03-05T01:00:00+0100,6770,6796.8,38,0,545.95,10570.45,10458.26,52727.23,48063.46,0,12136.24,657.91,11478.33,4358.25,4237.13,63.12,453,477,9191,10902.63,0,771.01,275.44,725.72
2015-03-05T11:00:00Z,2015-03-05T12:00:00+0100,9304.4,8962.03,40,232.95,739.68,12120.79,12084.89,68573.84,67690.01,11024.04,6558.57,282.26,6276.31,5557.67,5454.98,140.09,586,556,14085,15743.43,384.85,771.01,275.44,306.81
2015-03-05T23:00:00Z,2015-03-06T00:00:00+0100,7076.4,6987.38,40,0,907.18,10795.04,10710.49,54142.93,52045.57,0,5035.78,600.69,4435.09,4582.09,4375.56,223.29,504,523,9704,10891.49,0,771.01,275.44,584.23
2015-03-06T00:00:00Z,2015-03-06T01:00:00+0100,6651.6,6737.05,44,0,904.81,10361.93,10071.34,52057.75,48924.53,0,4792.69,596.41,4196.28,4367.96,4224.68,208.68,475,503,8918,10377.59,0,771.01,275.44,536.23
2015-03-06T11:00:00Z,2015-03-06T12:00:00+0100,8891.6,9053.13,36,234.98,944.36,12027.42,11982.52,68742.81,69403.23,10513.01,6276.9,671.58,5605.32,5478.61,5333.49,110.52,576,597,14352,15956.95,350.36,771.01,275.44,631.02
2015-03-06T23:00:00Z,2015-03-07T00:00:00+0100,7093.6,6796.65,44.33,0,287.53,10712.97,10549.83,52470.79,51321.41,0,6511.03,832.27,5678.76,4577.23,4340.3,48.96,509,549,9888,11826.12,0,771.01,275.44,1587.51
2015-03-07T00:00:00Z,2015-03-07T01:00:00+0100,6673.6,6476.19,41.5,0,237.03,9995.02,10027.34,50384.61,48038.42,0,6963.9,818.63,6145.27,4369.49,4164.4,26.87,481,497,9095,11565.72,0,771.01,275.44,1606.82
2015-03-07T11:00:00Z,2015-03-07T12:00:00+0100,7892.8,7753.02,27.73,299.99,83.93,10604.99,10649.61,58703.94,59937.06,17126.64,11466.65,845.23,10621.42,5039.73,4879.38,10.56,490,477,11619,13918.87,497.96,771.01,275.44,1728.86
2015-03-07T23:00:00Z,2015-03-08T00:00:00+0100,6046.4,6293.01,35.71,0,16.61,9826.6,9752.89,48261.75,47295.16,0,13344.34,847.05,12497.29,4166.28,3958.83,56.66,469,501,9193,10744.19,0,771.01,275.44,1900.17
2015-03-08T00:00:00Z,2015-03-08T01:00:00+0100,6014.4,6020.37,28.63,0,28,9391.04,9225.25,46078.5,44972.81,0,12760.53,846.77,11913.76,4026.2,3767.74,56.66,441,466,8545,10513.82,0,771.01,275.44,1841.26
2015-03-08T11:00:00Z,2015-03-08T12:00:00+0100,6719.2,7054.04,16.3,314.36,290.9,9800.88,10091.82,53462.39,55895.96,20847.38,5617.13,801.23,4815.9,4721.18,4658.22,3.97,430,418,9747,11762.84,629.58,1128.08,112.81,1015.27
2015-03-08T23:00:00Z,2015-03-09T00:00:00+0100,6112.8,6388.37,36,0,826.85,9364.21,9326.54,47958.1,49941.17,0,6703.18,596.89,6106.29,4109.93,3902.11,63.55,434,483,8725,10121.31,0,771.01,275.44,613.25
2015-03-09T00:00:00Z,2015-03-09T01:00:00+0100,6243.2,6163.57,36,0,781.39,8841.27,8980.75,46426.69,44130.61,0,5529.39,578.48,4950.91,3994.01,3813.87,57.77,419,461,8162,9696.03,0,771.01,275.44,445.55
2015-03-09T11:00:00Z,2015-03-09T12:00:00+0100,8515.6,8705.49,37.4,255.08,948.48,11878.02,11655.83,67550.41,69373.58,17694.22,437.31,4.17,433.14,5400.15,5336.36,37.25,589,596,14053,15417.8,267.13,771.01,275.44,160.59
2015-03-09T23:00:00Z,2015-03-10T00:00:00+0100,6982.4,6668.48,37.61,0,115.94,10371.19,10367.95,52425.43,55351.56,0,8072.08,797.69,7274.39,4514.45,4324.27,7.78,483,527,9373,10183.2,0,771.01,275.44,988.25
2015-03-10T00:00:00Z,2015-03-10T01:00:00+0100,6635.2,6410.67,37.15,0,130.82,9734.9,9752.53,50031.41,51820.66,0,8181.86,832.06,7349.8,4308.61,4192,8.13,464,474,8664,9723.58,0,771.01,275.44,956.09
2015-03-10T11:00:00Z,2015-03-10T12:00:00+0100,8453.6,8607.66,36.94,307.63,22.54,11295.99,11867.14,68591.21,69897.69,14540.47,3847.43,777.47,3069.96,5313.95,5232.98,7.32,623,574,13209,15614.24,232.43,771.01,275.44,468.87
2015-03-10T23:00:00Z,2015-03-11T00:00:00+0100,6690,6679.49,39.7,0,458.43,10570.71,10482.87,49648.09,50591.88,0,8849.19,582.36,8266.83,4566.72,4324.27,23.33,480,518,9507,11158.05,0,771.01,275.44,116.36
2015-03-11T00:00:00Z,2015-03-11T01:00:00+0100,6291.2,6321.02,38.49,0,758.45,9902.57,9887.76,47142.59,47857.23,0,8581.45,564.95,8016.5,4331.97,4192,51.89,460,474,8830,10571.4,0,771.01,275.44,107.16
